[23:55:28] [main/INFO]: ModLauncher running: args [--username, JavaJoe, --version, forge-47.2.6, --gameDir, /home/jibbo/Documents/curseforge/minecraft/Instances/TerraFirmaGreg, --assetsDir, /home/jibbo/Documents/curseforge/minecraft/Install/assets, --assetIndex, 5, --uuid, 2fc0b38173b8426b960fc1a589b261a3, --accessToken, ❄❄❄❄❄❄❄❄, --clientId, Mme/zS2FRlmnmC9ahARv2rxlW+TH7l2aiKKYUhjychkuvxGrdSRJZaRKxnXT0Oiq, --xuid, 2535450630550326, --userType, msa, --versionType, release, --width, 1024, --height, 768, --quickPlayPath, /home/jibbo/Documents/curseforge/minecraft/Install/quickPlay/java/1728618926937.json, --launchTarget, forgeclient, --fml.forgeVersion, 47.2.6, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[23:55:28] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8 by Microsoft; OS Linux arch amd64 version 6.8.0-45-generic
[23:56:25] [Render thread/INFO]: Registering vanilla category extensions took 2.535 ms
[23:56:25] [Render thread/INFO]: Registering recipe catalysts...
[23:56:25] [Render thread/INFO]: Registering recipe catalysts took 17.60 ms
[23:56:25] [Render thread/INFO]: Registering advanced plugins...
[23:56:25] [Render thread/INFO]: Added recipe manager plugin: class dan200.computercraft.client.integration.jei.RecipeResolver
[23:56:25] [Render thread/INFO]: Added recipe manager plugin: class dev.ftb.mods.ftbxmodcompat.ftbquests.jei.QuestRecipeManagerPlugin
[23:56:25] [Render thread/INFO]: Added recipe manager plugin: class dev.ftb.mods.ftbxmodcompat.ftbquests.jei.LootCrateRecipeManagerPlugin
[23:56:25] [Render thread/INFO]: Added recipe manager plugin: class appeng.integration.modules.jei.FacadeRegistryPlugin
[23:56:25] [Render thread/INFO]: Registering advanced plugins took 4.950 ms
[23:56:25] [Render thread/INFO]: Building recipe registry...
[23:56:25] [Render thread/INFO]: Building recipe registry took 17.84 ms
[23:56:25] [Render thread/INFO]: Registering recipes...
[23:56:25] [Render thread/INFO]: Registering recipes: jumbofurnace:jumbofurnace took 164.8 milliseconds
[23:56:26] [Render thread/INFO]: Registering recipes: uteamcore:jei took 427.1 milliseconds
[23:56:26] [Render thread/INFO]: Registering recipes: framedblocks:jei_plugin took 97.35 milliseconds
[23:56:26] [Render thread/ERROR]: Found a broken recipe, failed to setRecipe with RecipeLayoutBuilder: TerraFirmaCraft tfc:quern/wheat_grain class net.dries007.tfc.common.recipes.QuernRecipe

java.lang.IllegalArgumentException: All slots must have the same number of ingredients in order to create a focus link. slot stats: IntSummaryStatistics{count=2, sum=1, min=0, average=0.500000, max=1}
	at mezz.jei.library.gui.recipes.RecipeLayoutBuilder.createFocusLink(RecipeLayoutBuilder.java:88) ~[jei-1.20.1-forge-15.3.0.8.jar%23375!/:15.3.0.8]
	at net.dries007.tfc.compat.jei.category.SimpleItemRecipeCategory.setRecipe(SimpleItemRecipeCategory.java:62) ~[TerraFirmaCraft-Forge-1.20.1-3.2.2.jar%23422!/:3.2.2]
	at net.dries007.tfc.compat.jei.category.SimpleItemRecipeCategory.setRecipe(SimpleItemRecipeCategory.java:28) ~[TerraFirmaCraft-Forge-1.20.1-3.2.2.jar%23422!/:3.2.2]
	at mezz.jei.library.util.IngredientSupplierHelper.getIngredientSupplier(IngredientSupplierHelper.java:22) ~[jei-1.20.1-forge-15.3.0.8.jar%23375!/:15.3.0.8]
	at mezz.jei.library.recipes.RecipeManagerInternal.lambda$addRecipes$0(RecipeManagerInternal.java:120) ~[jei-1.20.1-forge-15.3.0.8.jar%23375!/:15.3.0.8]
	at java.util.stream.ReferencePipeline$2$1.accept(ReferencePipeline.java:178) ~[?:?]
	at java.util.AbstractList$RandomAccessSpliterator.forEachRemaining(AbstractList.java:720) ~[?:?]
	at java.util.stream.AbstractPipeline.copyInto(AbstractPipeline.java:509) ~[?:?]
	at java.util.stream.AbstractPipeline.wrapAndCopyInto(AbstractPipeline.java:499) ~[?:?]
	at java.util.stream.AbstractPipeline.evaluate(AbstractPipeline.java:575) ~[?:?]
	at java.util.stream.AbstractPipeline.evaluateToArrayNode(AbstractPipeline.java:260) ~[?:?]
	at java.util.stream.ReferencePipeline.toArray(ReferencePipeline.java:616) ~[?:?]
	at java.util.stream.ReferencePipeline.toArray(ReferencePipeline.java:622) ~[?:?]
	at java.util.stream.ReferencePipeline.toList(ReferencePipeline.java:627) ~[?:?]
	at mezz.jei.library.recipes.RecipeManagerInternal.addRecipes(RecipeManagerInternal.java:126) ~[jei-1.20.1-forge-15.3.0.8.jar%23375!/:15.3.0.8]
	at mezz.jei.library.recipes.RecipeManagerInternal.addRecipes(RecipeManagerInternal.java:108) ~[jei-1.20.1-forge-15.3.0.8.jar%23375!/:15.3.0.8]
	at mezz.jei.library.load.registration.RecipeRegistration.addRecipes(RecipeRegistration.java:64) ~[jei-1.20.1-forge-15.3.0.8.jar%23375!/:15.3.0.8]
	at net.dries007.tfc.compat.jei.JEIIntegration.registerRecipes(JEIIntegration.java:156) ~[TerraFirmaCraft-Forge-1.20.1-3.2.2.jar%23422!/:3.2.2]
	at mezz.jei.library.load.PluginLoader.lambda$createRecipeManager$10(PluginLoader.java:146) ~[jei-1.20.1-forge-15.3.0.8.jar%23375!/:15.3.0.8]
	at mezz.jei.library.load.PluginCaller.redirect$dnp000$callOnPlugins(PluginCaller.java:542) ~[jei-1.20.1-forge-15.3.0.8.jar%23375!/:15.3.0.8]
	at mezz.jei.library.load.PluginCaller.callOnPlugins(PluginCaller.java:27) ~[jei-1.20.1-forge-15.3.0.8.jar%23375!/:15.3.0.8]
	at mezz.jei.library.load.PluginLoader.createRecipeManager(PluginLoader.java:146) ~[jei-1.20.1-forge-15.3.0.8.jar%23375!/:15.3.0.8]
	at mezz.jei.library.startup.JeiStarter.start(JeiStarter.java:132) ~[jei-1.20.1-forge-15.3.0.8.jar%23375!/:15.3.0.8]
	at mezz.jei.forge.startup.StartEventObserver.transitionState(StartEventObserver.java:137) ~[jei-1.20.1-forge-15.3.0.8.jar%23375!/:15.3.0.8]
	at mezz.jei.forge.startup.StartEventObserver.onEvent(StartEventObserver.java:100) ~[jei-1.20.1-forge-15.3.0.8.jar%23375!/:15.3.0.8]
	at net.minecraftforge.eventbus.EventBus.doCastFilter(EventBus.java:260) ~[eventbus-6.0.5.jar%2375!/:?]
	at net.minecraftforge.eventbus.EventBus.lambda$addListener$11(EventBus.java:252) ~[eventbus-6.0.5.jar%2375!/:?]
	at net.minecraftforge.eventbus.EventBus.post(EventBus.java:315) ~[eventbus-6.0.5.jar%2375!/:?]
	at net.minecraftforge.eventbus.EventBus.post(EventBus.java:296) ~[eventbus-6.0.5.jar%2375!/:?]
	at net.minecraft.client.multiplayer.ClientPacketListener.m_5859_(ClientPacketListener.java:1451) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at net.minecraft.network.protocol.game.ClientboundUpdateTagsPacket.m_5797_(ClientboundUpdateTagsPacket.java:35) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at net.minecraft.network.protocol.game.ClientboundUpdateTagsPacket.m_5797_(ClientboundUpdateTagsPacket.java:11) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at net.minecraft.network.protocol.PacketUtils.m_263899_(PacketUtils.java:22) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at net.minecraft.util.thread.BlockableEventLoop.m_6367_(BlockableEventLoop.java:156) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at net.minecraft.util.thread.ReentrantBlockableEventLoop.m_6367_(ReentrantBlockableEventLoop.java:23) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at net.minecraft.util.thread.BlockableEventLoop.m_7245_(BlockableEventLoop.java:130) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at net.minecraft.util.thread.BlockableEventLoop.m_18699_(BlockableEventLoop.java:115) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at net.minecraft.client.Minecraft.m_91383_(Minecraft.java:1106) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at net.minecraft.client.Minecraft.m_91374_(Minecraft.java:718) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at net.minecraft.client.main.Main.main(Main.java:218) ~[forge-47.2.6.jar:?]
	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[?:?]
	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77) ~[?:?]
	at jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[?:?]
	at java.lang.reflect.Method.invoke(Method.java:568) ~[?:?]
	at net.minecraftforge.fml.loading.targets.CommonLaunchHandler.runTarget(CommonLaunchHandler.java:111) ~[fmlloader-1.20.1-47.2.6.jar:?]
	at net.minecraftforge.fml.loading.targets.CommonLaunchHandler.clientService(CommonLaunchHandler.java:99) ~[fmlloader-1.20.1-47.2.6.jar:?]
	at net.minecraftforge.fml.loading.targets.CommonClientLaunchHandler.lambda$makeService$0(CommonClientLaunchHandler.java:25) ~[fmlloader-1.20.1-47.2.6.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandlerDecorator.launch(LaunchServiceHandlerDecorator.java:30) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:53) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:71) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.Launcher.run(Launcher.java:108) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.Launcher.main(Launcher.java:78) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.BootstrapLaunchConsumer.accept(BootstrapLaunchConsumer.java:26) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.BootstrapLaunchConsumer.accept(BootstrapLaunchConsumer.java:23) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.bootstraplauncher.BootstrapLauncher.main(BootstrapLauncher.java:141) ~[bootstraplauncher-1.1.2.jar:?]
[23:56:26] [Render thread/ERROR]: Found a broken recipe, failed to setRecipe with RecipeLayoutBuilder: TerraFirmaCraft tfc:quern/rye_grain class net.dries007.tfc.common.recipes.QuernRecipe

java.lang.IllegalArgumentException: All slots must have the same number of ingredients in order to create a focus link. slot stats: IntSummaryStatistics{count=2, sum=1, min=0, average=0.500000, max=1}
	at mezz.jei.library.gui.recipes.RecipeLayoutBuilder.createFocusLink(RecipeLayoutBuilder.java:88) ~[jei-1.20.1-forge-15.3.0.8.jar%23375!/:15.3.0.8]
	at net.dries007.tfc.compat.jei.category.SimpleItemRecipeCategory.setRecipe(SimpleItemRecipeCategory.java:62) ~[TerraFirmaCraft-Forge-1.20.1-3.2.2.jar%23422!/:3.2.2]
	at net.dries007.tfc.compat.jei.category.SimpleItemRecipeCategory.setRecipe(SimpleItemRecipeCategory.java:28) ~[TerraFirmaCraft-Forge-1.20.1-3.2.2.jar%23422!/:3.2.2]
	at mezz.jei.library.util.IngredientSupplierHelper.getIngredientSupplier(IngredientSupplierHelper.java:22) ~[jei-1.20.1-forge-15.3.0.8.jar%23375!/:15.3.0.8]
	at mezz.jei.library.recipes.RecipeManagerInternal.lambda$addRecipes$0(RecipeManagerInternal.java:120) ~[jei-1.20.1-forge-15.3.0.8.jar%23375!/:15.3.0.8]
	at java.util.stream.ReferencePipeline$2$1.accept(ReferencePipeline.java:178) ~[?:?]
	at java.util.AbstractList$RandomAccessSpliterator.forEachRemaining(AbstractList.java:720) ~[?:?]
	at java.util.stream.AbstractPipeline.copyInto(AbstractPipeline.java:509) ~[?:?]
	at java.util.stream.AbstractPipeline.wrapAndCopyInto(AbstractPipeline.java:499) ~[?:?]
	at java.util.stream.AbstractPipeline.evaluate(AbstractPipeline.java:575) ~[?:?]
	at java.util.stream.AbstractPipeline.evaluateToArrayNode(AbstractPipeline.java:260) ~[?:?]
	at java.util.stream.ReferencePipeline.toArray(ReferencePipeline.java:616) ~[?:?]
	at java.util.stream.ReferencePipeline.toArray(ReferencePipeline.java:622) ~[?:?]
	at java.util.stream.ReferencePipeline.toList(ReferencePipeline.java:627) ~[?:?]
	at mezz.jei.library.recipes.RecipeManagerInternal.addRecipes(RecipeManagerInternal.java:126) ~[jei-1.20.1-forge-15.3.0.8.jar%23375!/:15.3.0.8]
	at mezz.jei.library.recipes.RecipeManagerInternal.addRecipes(RecipeManagerInternal.java:108) ~[jei-1.20.1-forge-15.3.0.8.jar%23375!/:15.3.0.8]
	at mezz.jei.library.load.registration.RecipeRegistration.addRecipes(RecipeRegistration.java:64) ~[jei-1.20.1-forge-15.3.0.8.jar%23375!/:15.3.0.8]
	at net.dries007.tfc.compat.jei.JEIIntegration.registerRecipes(JEIIntegration.java:156) ~[TerraFirmaCraft-Forge-1.20.1-3.2.2.jar%23422!/:3.2.2]
	at mezz.jei.library.load.PluginLoader.lambda$createRecipeManager$10(PluginLoader.java:146) ~[jei-1.20.1-forge-15.3.0.8.jar%23375!/:15.3.0.8]
	at mezz.jei.library.load.PluginCaller.redirect$dnp000$callOnPlugins(PluginCaller.java:542) ~[jei-1.20.1-forge-15.3.0.8.jar%23375!/:15.3.0.8]
	at mezz.jei.library.load.PluginCaller.callOnPlugins(PluginCaller.java:27) ~[jei-1.20.1-forge-15.3.0.8.jar%23375!/:15.3.0.8]
	at mezz.jei.library.load.PluginLoader.createRecipeManager(PluginLoader.java:146) ~[jei-1.20.1-forge-15.3.0.8.jar%23375!/:15.3.0.8]
	at mezz.jei.library.startup.JeiStarter.start(JeiStarter.java:132) ~[jei-1.20.1-forge-15.3.0.8.jar%23375!/:15.3.0.8]
	at mezz.jei.forge.startup.StartEventObserver.transitionState(StartEventObserver.java:137) ~[jei-1.20.1-forge-15.3.0.8.jar%23375!/:15.3.0.8]
	at mezz.jei.forge.startup.StartEventObserver.onEvent(StartEventObserver.java:100) ~[jei-1.20.1-forge-15.3.0.8.jar%23375!/:15.3.0.8]
	at net.minecraftforge.eventbus.EventBus.doCastFilter(EventBus.java:260) ~[eventbus-6.0.5.jar%2375!/:?]
	at net.minecraftforge.eventbus.EventBus.lambda$addListener$11(EventBus.java:252) ~[eventbus-6.0.5.jar%2375!/:?]
	at net.minecraftforge.eventbus.EventBus.post(EventBus.java:315) ~[eventbus-6.0.5.jar%2375!/:?]
	at net.minecraftforge.eventbus.EventBus.post(EventBus.java:296) ~[eventbus-6.0.5.jar%2375!/:?]
	at net.minecraft.client.multiplayer.ClientPacketListener.m_5859_(ClientPacketListener.java:1451) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at net.minecraft.network.protocol.game.ClientboundUpdateTagsPacket.m_5797_(ClientboundUpdateTagsPacket.java:35) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at net.minecraft.network.protocol.game.ClientboundUpdateTagsPacket.m_5797_(ClientboundUpdateTagsPacket.java:11) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at net.minecraft.network.protocol.PacketUtils.m_263899_(PacketUtils.java:22) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at net.minecraft.util.thread.BlockableEventLoop.m_6367_(BlockableEventLoop.java:156) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at net.minecraft.util.thread.ReentrantBlockableEventLoop.m_6367_(ReentrantBlockableEventLoop.java:23) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at net.minecraft.util.thread.BlockableEventLoop.m_7245_(BlockableEventLoop.java:130) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at net.minecraft.util.thread.BlockableEventLoop.m_18699_(BlockableEventLoop.java:115) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at net.minecraft.client.Minecraft.m_91383_(Minecraft.java:1106) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at net.minecraft.client.Minecraft.m_91374_(Minecraft.java:718) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at net.minecraft.client.main.Main.main(Main.java:218) ~[forge-47.2.6.jar:?]
	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[?:?]
	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77) ~[?:?]
	at jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[?:?]
	at java.lang.reflect.Method.invoke(Method.java:568) ~[?:?]
	at net.minecraftforge.fml.loading.targets.CommonLaunchHandler.runTarget(CommonLaunchHandler.java:111) ~[fmlloader-1.20.1-47.2.6.jar:?]
	at net.minecraftforge.fml.loading.targets.CommonLaunchHandler.clientService(CommonLaunchHandler.java:99) ~[fmlloader-1.20.1-47.2.6.jar:?]
	at net.minecraftforge.fml.loading.targets.CommonClientLaunchHandler.lambda$makeService$0(CommonClientLaunchHandler.java:25) ~[fmlloader-1.20.1-47.2.6.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandlerDecorator.launch(LaunchServiceHandlerDecorator.java:30) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:53) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:71) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.Launcher.run(Launcher.java:108) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.Launcher.main(Launcher.java:78) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.BootstrapLaunchConsumer.accept(BootstrapLaunchConsumer.java:26) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.BootstrapLaunchConsumer.accept(BootstrapLaunchConsumer.java:23) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.bootstraplauncher.BootstrapLauncher.main(BootstrapLauncher.java:141) ~[bootstraplauncher-1.1.2.jar:?]
[23:56:26] [Render thread/ERROR]: Found a broken recipe, failed to setRecipe with RecipeLayoutBuilder: Firmalife firmalife:quern/masa class net.dries007.tfc.common.recipes.QuernRecipe

java.lang.IllegalArgumentException: All slots must have the same number of ingredients in order to create a focus link. slot stats: IntSummaryStatistics{count=2, sum=1, min=0, average=0.500000, max=1}
	at mezz.jei.library.gui.recipes.RecipeLayoutBuilder.createFocusLink(RecipeLayoutBuilder.java:88) ~[jei-1.20.1-forge-15.3.0.8.jar%23375!/:15.3.0.8]
	at net.dries007.tfc.compat.jei.category.SimpleItemRecipeCategory.setRecipe(SimpleItemRecipeCategory.java:62) ~[TerraFirmaCraft-Forge-1.20.1-3.2.2.jar%23422!/:3.2.2]
	at net.dries007.tfc.compat.jei.category.SimpleItemRecipeCategory.setRecipe(SimpleItemRecipeCategory.java:28) ~[TerraFirmaCraft-Forge-1.20.1-3.2.2.jar%23422!/:3.2.2]
	at mezz.jei.library.util.IngredientSupplierHelper.getIngredientSupplier(IngredientSupplierHelper.java:22) ~[jei-1.20.1-forge-15.3.0.8.jar%23375!/:15.3.0.8]
	at mezz.jei.library.recipes.RecipeManagerInternal.lambda$addRecipes$0(RecipeManagerInternal.java:120) ~[jei-1.20.1-forge-15.3.0.8.jar%23375!/:15.3.0.8]
	at java.util.stream.ReferencePipeline$2$1.accept(ReferencePipeline.java:178) ~[?:?]
	at java.util.AbstractList$RandomAccessSpliterator.forEachRemaining(AbstractList.java:720) ~[?:?]
	at java.util.stream.AbstractPipeline.copyInto(AbstractPipeline.java:509) ~[?:?]
	at java.util.stream.AbstractPipeline.wrapAndCopyInto(AbstractPipeline.java:499) ~[?:?]
	at java.util.stream.AbstractPipeline.evaluate(AbstractPipeline.java:575) ~[?:?]
	at java.util.stream.AbstractPipeline.evaluateToArrayNode(AbstractPipeline.java:260) ~[?:?]
	at java.util.stream.ReferencePipeline.toArray(ReferencePipeline.java:616) ~[?:?]
